ID,Var_ID,Name,Description,ord
CARNEIRO6_206-1,CARNEIRO6_206,present,present,1
CARNEIRO6_207-0,CARNEIRO6_207,absent,absent,0
CARNEIRO6_207-1,CARNEIRO6_207,present,present,1
CARNEIRO6_208-0,CARNEIRO6_208,absent,absent,0
CARNEIRO6_208-1,CARNEIRO6_208,present,present,1
CARNEIRO6_209-0,CARNEIRO6_209,absent,absent,0
CARNEIRO6_209-1,CARNEIRO6_209,present,present,1
CARNEIRO6_210-0,CARNEIRO6_210,absent,absent,0
CARNEIRO6_210-1,CARNEIRO6_210,present,present,1
CARNEIRO6_211-0,CARNEIRO6_211,absent,absent,0
CARNEIRO6_211-1,CARNEIRO6_211,present,present,1
CARNEIRO6_212-0,CARNEIRO6_212,absent,absent,0
CARNEIRO6_212-1,CARNEIRO6_212,present,present,1
CARNEIRO6_213-0,CARNEIRO6_213,absent,absent,0
CARNEIRO6_213-1,CARNEIRO6_213,present,present,1
CARNEIRO6_214-0,CARNEIRO6_214,absent,absent,0
CARNEIRO6_214-1,CARNEIRO6_214,present,present,1
CARNEIRO6_215-0,CARNEIRO6_215,absent,absent,0
CARNEIRO6_215-1,CARNEIRO6_215,present,present,1
CARNEIRO6_216-0,CARNEIRO6_216,absent,absent,0
CARNEIRO6_216-1,CARNEIRO6_216,present,present,1
CARNEIRO6_217-0,CARNEIRO6_217,absent,absent,0
CARNEIRO6_217-1,CARNEIRO6_217,present,present,1
CARNEIRO6_218-0,CARNEIRO6_218,absent,absent,0
CARNEIRO6_218-1,CARNEIRO6_218,present,present,1
CARNEIRO6_219-0,CARNEIRO6_219,absent,absent,0
CARNEIRO6_219-1,CARNEIRO6_219,present,present,1
CARNEIRO6_220-0,CARNEIRO6_220,absent,absent,0
CARNEIRO6_220-1,CARNEIRO6_220,present,present,1
CARNEIRO6_221-0,CARNEIRO6_221,absent,absent,0
CARNEIRO6_221-1,CARNEIRO6_221,present,present,1
CARNEIRO6_222-0,CARNEIRO6_222,absent,absent,0
CARNEIRO6_222-1,CARNEIRO6_222,present,present,1
CARNEIRO6_223-0,CARNEIRO6_223,absent,absent,0
CARNEIRO6_223-1,CARNEIRO6_223,present,present,1
CARNEIRO6_224-0,CARNEIRO6_224,absent,absent,0
CARNEIRO6_224-1,CARNEIRO6_224,present,present,1
CARNEIRO6_225-0,CARNEIRO6_225,absent,absent,0
CARNEIRO6_225-1,CARNEIRO6_225,present,present,1
CARNEIRO6_226-0,CARNEIRO6_226,absent,absent,0
CARNEIRO6_226-1,CARNEIRO6_226,present,present,1
CARNEIRO6_227-0,CARNEIRO6_227,absent,absent,0
CARNEIRO6_227-1,CARNEIRO6_227,present,present,1
CARNEIRO6_228-0,CARNEIRO6_228,absent,absent,0
CARNEIRO6_228-1,CARNEIRO6_228,present,present,1
CARNEIRO6_229-0,CARNEIRO6_229,absent,absent,0
CARNEIRO6_229-1,CARNEIRO6_229,present,present,1
CARNEIRO6_230-0,CARNEIRO6_230,absent,absent,0
CARNEIRO6_230-1,CARNEIRO6_230,present,present,1
CARNEIRO6_231-0,CARNEIRO6_231,absent,absent,0
CARNEIRO6_231-1,CARNEIRO6_231,present,present,1
CARNEIRO6_232-0,CARNEIRO6_232,absent,absent,0
CARNEIRO6_232-1,CARNEIRO6_232,present,present,1
CARNEIRO6_233-0,CARNEIRO6_233,absent,absent,0
CARNEIRO6_233-1,CARNEIRO6_233,present,present,1
CARNEIRO6_234-0,CARNEIRO6_234,absent,absent,0
CARNEIRO6_234-1,CARNEIRO6_234,present,present,1
CARNEIRO6_235-0,CARNEIRO6_235,absent,absent,0
CARNEIRO6_235-1,CARNEIRO6_235,present,present,1
CARNEIRO6_236-0,CARNEIRO6_236,absent,absent,0
CARNEIRO6_236-1,CARNEIRO6_236,present,present,1
CARNEIRO6_237-0,CARNEIRO6_237,absent,absent,0
CARNEIRO6_237-1,CARNEIRO6_237,present,present,1
CARNEIRO6_238-0,CARNEIRO6_238,absent,absent,0
CARNEIRO6_238-1,CARNEIRO6_238,present,present,1
CARNEIRO6_239-0,CARNEIRO6_239,absent,absent,0
CARNEIRO6_239-1,CARNEIRO6_239,present,present,1
CARNEIRO6_240-0,CARNEIRO6_240,absent,absent,0
CARNEIRO6_240-1,CARNEIRO6_240,present,present,1
CARNEIRO6_241-0,CARNEIRO6_241,absent,absent,0
CARNEIRO6_241-1,CARNEIRO6_241,present,present,1
CARNEIRO6_242-0,CARNEIRO6_242,absent,absent,0
CARNEIRO6_242-1,CARNEIRO6_242,present,present,1
CARNEIRO6_243-0,CARNEIRO6_243,absent,absent,0
CARNEIRO6_243-1,CARNEIRO6_243,present,present,1
CARNEIRO6_244-0,CARNEIRO6_244,absent,absent,0
CARNEIRO6_244-1,CARNEIRO6_244,present,present,1
CARNEIRO6_245-0,CARNEIRO6_245,absent,absent,0
CARNEIRO6_245-1,CARNEIRO6_245,present,present,1
CARNEIRO6_246-0,CARNEIRO6_246,absent,absent,0
CARNEIRO6_246-1,CARNEIRO6_246,present,present,1
CARNEIRO6_247-0,CARNEIRO6_247,absent,absent,0
CARNEIRO6_247-1,CARNEIRO6_247,present,present,1
CARNEIRO6_248-0,CARNEIRO6_248,absent,absent,0
CARNEIRO6_248-1,CARNEIRO6_248,present,present,1
CARNEIRO6_249-0,CARNEIRO6_249,absent,absent,0
CARNEIRO6_249-1,CARNEIRO6_249,present,present,1
CARNEIRO6_250-0,CARNEIRO6_250,absent,absent,0
CARNEIRO6_250-1,CARNEIRO6_250,present,present,1
CARNEIRO6_251-0,CARNEIRO6_251,absent,absent,0
CARNEIRO6_251-1,CARNEIRO6_251,present,present,1
CARNEIRO6_252-0,CARNEIRO6_252,absent,absent,0
CARNEIRO6_252-1,CARNEIRO6_252,present,present,1
CARNEIRO6_253-0,CARNEIRO6_253,absent,absent,0
CARNEIRO6_253-1,CARNEIRO6_253,present,present,1
CARNEIRO6_254-0,CARNEIRO6_254,absent,absent,0
CARNEIRO6_254-1,CARNEIRO6_254,present,present,1
CARNEIRO6_255-0,CARNEIRO6_255,absent,absent,0
CARNEIRO6_255-1,CARNEIRO6_255,present,present,1
CARNEIRO6_256-0,CARNEIRO6_256,absent,absent,0
CARNEIRO6_256-1,CARNEIRO6_256,present,present,1
CARNEIRO6_257-0,CARNEIRO6_257,absent,absent,0
CARNEIRO6_257-1,CARNEIRO6_257,present,present,1
CARNEIRO6_258-0,CARNEIRO6_258,absent,absent,0
CARNEIRO6_258-1,CARNEIRO6_258,present,present,1
CARNEIRO6_259-0,CARNEIRO6_259,absent,absent,0
CARNEIRO6_259-1,CARNEIRO6_259,present,present,1
CARNEIRO6_260-0,CARNEIRO6_260,absent,absent,0
CARNEIRO6_260-1,CARNEIRO6_260,present,present,1
CARNEIRO6_261-0,CARNEIRO6_261,absent,absent,0
CARNEIRO6_261-1,CARNEIRO6_261,present,present,1
CARNEIRO6_262-0,CARNEIRO6_262,absent,absent,0
CARNEIRO6_262-1,CARNEIRO6_262,present,present,1
CARNEIRO6_263-0,CARNEIRO6_263,absent,absent,0
CARNEIRO6_263-1,CARNEIRO6_263,present,present,1
CARNEIRO6_264-0,CARNEIRO6_264,absent,absent,0
CARNEIRO6_264-1,CARNEIRO6_264,present,present,1
CARNEIRO6_265-0,CARNEIRO6_265,absent,absent,0
CARNEIRO6_265-1,CARNEIRO6_265,present,present,1
CARNEIRO6_266-0,CARNEIRO6_266,absent,absent,0
CARNEIRO6_266-1,CARNEIRO6_266,present,present,1
CARNEIRO6_267-0,CARNEIRO6_267,absent,absent,0
CARNEIRO6_267-1,CARNEIRO6_267,present,present,1
CARNEIRO6_268-0,CARNEIRO6_268,absent,absent,0
CARNEIRO6_268-1,CARNEIRO6_268,present,present,1
CARNEIRO6_269-0,CARNEIRO6_269,absent,absent,0
CARNEIRO6_269-1,CARNEIRO6_269,present,present,1
CARNEIRO6_270-0,CARNEIRO6_270,absent,absent,0
CARNEIRO6_270-1,CARNEIRO6_270,present,present,1
CARNEIRO6_271-0,CARNEIRO6_271,absent,absent,0
CARNEIRO6_271-1,CARNEIRO6_271,present,present,1
CARNEIRO6_272-0,CARNEIRO6_272,absent,absent,0
CARNEIRO6_272-1,CARNEIRO6_272,present,present,1
CARNEIRO6_273-0,CARNEIRO6_273,absent,absent,0
CARNEIRO6_273-1,CARNEIRO6_273,present,present,1
CARNEIRO6_274-0,CARNEIRO6_274,absent,absent,0
CARNEIRO6_274-1,CARNEIRO6_274,present,present,1
CARNEIRO6_275-0,CARNEIRO6_275,absent,absent,0
CARNEIRO6_275-1,CARNEIRO6_275,present,present,1
CARNEIRO6_276-0,CARNEIRO6_276,absent,absent,0
CARNEIRO6_276-1,CARNEIRO6_276,present,present,1
CARNEIRO6_277-0,CARNEIRO6_277,absent,absent,0
CARNEIRO6_277-1,CARNEIRO6_277,present,present,1
CARNEIRO6_278-0,CARNEIRO6_278,absent,absent,0
CARNEIRO6_278-1,CARNEIRO6_278,present,present,1
CARNEIRO6_279-0,CARNEIRO6_279,absent,absent,0
CARNEIRO6_279-1,CARNEIRO6_279,present,present,1
CARNEIRO6_280-0,CARNEIRO6_280,absent,absent,0
CARNEIRO6_280-1,CARNEIRO6_280,present,present,1
CARNEIRO6_281-0,CARNEIRO6_281,absent,absent,0
CARNEIRO6_281-1,CARNEIRO6_281,present,present,1
CARNEIRO6_282-0,CARNEIRO6_282,absent,absent,0
CARNEIRO6_282-1,CARNEIRO6_282,present,present,1
CARNEIRO6_283-0,CARNEIRO6_283,absent,absent,0
CARNEIRO6_283-1,CARNEIRO6_283,present,present,1
CARNEIRO6_284-0,CARNEIRO6_284,absent,absent,0
CARNEIRO6_284-1,CARNEIRO6_284,present,present,1
CARNEIRO6_285-0,CARNEIRO6_285,absent,absent,0
CARNEIRO6_285-1,CARNEIRO6_285,present,present,1
CARNEIRO6_286-0,CARNEIRO6_286,absent,absent,0
CARNEIRO6_286-1,CARNEIRO6_286,present,present,1
CARNEIRO6_287-0,CARNEIRO6_287,absent,absent,0
CARNEIRO6_287-1,CARNEIRO6_287,present,present,1
CARNEIRO6_288-0,CARNEIRO6_288,absent,absent,0
CARNEIRO6_288-1,CARNEIRO6_288,present,present,1
CARNEIRO6_289-0,CARNEIRO6_289,absent,absent,0
CARNEIRO6_289-1,CARNEIRO6_289,present,present,1
CARNEIRO6_290-0,CARNEIRO6_290,absent,absent,0
CARNEIRO6_290-1,CARNEIRO6_290,present,present,1
CARNEIRO6_291-0,CARNEIRO6_291,absent,absent,0
CARNEIRO6_291-1,CARNEIRO6_291,present,present,1
CARNEIRO6_292-0,CARNEIRO6_292,absent,absent,0
CARNEIRO6_292-1,CARNEIRO6_292,present,present,1
CARNEIRO6_293-0,CARNEIRO6_293,absent,absent,0
CARNEIRO6_293-1,CARNEIRO6_293,present,present,1
CARNEIRO6_294-0,CARNEIRO6_294,absent,absent,0
CARNEIRO6_294-1,CARNEIRO6_294,present,present,1
CARNEIRO6_295-0,CARNEIRO6_295,absent,absent,0
CARNEIRO6_295-1,CARNEIRO6_295,present,present,1
CARNEIRO6_296-0,CARNEIRO6_296,absent,absent,0
CARNEIRO6_296-1,CARNEIRO6_296,present,present,1
CARNEIRO6_297-0,CARNEIRO6_297,absent,absent,0
CARNEIRO6_297-1,CARNEIRO6_297,present,present,1
CARNEIRO6_298-0,CARNEIRO6_298,absent,absent,0
CARNEIRO6_298-1,CARNEIRO6_298,present,present,1
CARNEIRO6_299-0,CARNEIRO6_299,absent,absent,0
CARNEIRO6_299-1,CARNEIRO6_299,present,present,1
CARNEIRO6_300-0,CARNEIRO6_300,absent,absent,0
CARNEIRO6_300-1,CARNEIRO6_300,present,present,1
CARNEIRO6_301-0,CARNEIRO6_301,absent,absent,0
CARNEIRO6_301-1,CARNEIRO6_301,present,present,1
CARNEIRO6_302-0,CARNEIRO6_302,absent,absent,0
CARNEIRO6_302-1,CARNEIRO6_302,present,present,1
CARNEIRO6_303-0,CARNEIRO6_303,absent,absent,0
CARNEIRO6_303-1,CARNEIRO6_303,present,present,1
CARNEIRO6_304-0,CARNEIRO6_304,absent,absent,0
CARNEIRO6_304-1,CARNEIRO6_304,present,present,1
CARNEIRO6_305-0,CARNEIRO6_305,absent,absent,0
CARNEIRO6_305-1,CARNEIRO6_305,present,present,1
CARNEIRO6_306-0,CARNEIRO6_306,absent,absent,0
CARNEIRO6_306-1,CARNEIRO6_306,present,present,1
CARNEIRO6_307-0,CARNEIRO6_307,absent,absent,0
CARNEIRO6_307-1,CARNEIRO6_307,present,present,1
CARNEIRO6_308-0,CARNEIRO6_308,absent,absent,0
CARNEIRO6_308-1,CARNEIRO6_308,present,present,1
CARNEIRO6_309-0,CARNEIRO6_309,absent,absent,0
CARNEIRO6_309-1,CARNEIRO6_309,present,present,1
CARNEIRO6_310-0,CARNEIRO6_310,absent,absent,0
CARNEIRO6_310-1,CARNEIRO6_310,present,present,1
CARNEIRO6_311-0,CARNEIRO6_311,absent,absent,0
CARNEIRO6_311-1,CARNEIRO6_311,present,present,1
CARNEIRO6_312-0,CARNEIRO6_312,absent,absent,0
CARNEIRO6_312-1,CARNEIRO6_312,present,present,1
CARNEIRO6_313-0,CARNEIRO6_313,absent,absent,0
CARNEIRO6_313-1,CARNEIRO6_313,present,present,1
CARNEIRO6_314-0,CARNEIRO6_314,absent,absent,0
CARNEIRO6_314-1,CARNEIRO6_314,present,present,1
CARNEIRO6_315-0,CARNEIRO6_315,absent,absent,0
CARNEIRO6_315-1,CARNEIRO6_315,present,present,1
CARNEIRO6_316-0,CARNEIRO6_316,absent,absent,0
CARNEIRO6_316-1,CARNEIRO6_316,present,present,1
CARNEIRO6_317-0,CARNEIRO6_317,absent,absent,0
CARNEIRO6_317-1,CARNEIRO6_317,present,present,1
CARNEIRO6_318-0,CARNEIRO6_318,absent,absent,0
CARNEIRO6_318-1,CARNEIRO6_318,present,present,1
CARNEIRO6_319-0,CARNEIRO6_319,absent,absent,0
CARNEIRO6_319-1,CARNEIRO6_319,present,present,1
CARNEIRO6_320-0,CARNEIRO6_320,absent,absent,0
CARNEIRO6_320-1,CARNEIRO6_320,present,present,1
CARNEIRO6_321-0,CARNEIRO6_321,absent,absent,0
CARNEIRO6_321-1,CARNEIRO6_321,present,present,1
CARNEIRO6_322-0,CARNEIRO6_322,absent,absent,0
CARNEIRO6_322-1,CARNEIRO6_322,present,present,1
CARNEIRO6_323-0,CARNEIRO6_323,absent,absent,0
CARNEIRO6_323-1,CARNEIRO6_323,present,present,1
CARNEIRO6_324-0,CARNEIRO6_324,absent,absent,0
CARNEIRO6_324-1,CARNEIRO6_324,present,present,1
CARNEIRO6_325-0,CARNEIRO6_325,absent,absent,0
CARNEIRO6_325-1,CARNEIRO6_325,present,present,1
CARNEIRO6_326-0,CARNEIRO6_326,absent,absent,0
CARNEIRO6_326-1,CARNEIRO6_326,present,present,1
CARNEIRO6_327-0,CARNEIRO6_327,absent,absent,0
CARNEIRO6_327-1,CARNEIRO6_327,present,present,1
CARNEIRO6_328-0,CARNEIRO6_328,absent,absent,0
CARNEIRO6_328-1,CARNEIRO6_328,present,present,1
CARNEIRO6_329-0,CARNEIRO6_329,absent,absent,0
CARNEIRO6_329-1,CARNEIRO6_329,present,present,1
CARNEIRO6_330-0,CARNEIRO6_330,absent,absent,0
CARNEIRO6_330-1,CARNEIRO6_330,present,present,1
CARNEIRO6_331-0,CARNEIRO6_331,absent,absent,0
CARNEIRO6_331-1,CARNEIRO6_331,present,present,1
CARNEIRO6_332-0,CARNEIRO6_332,absent,absent,0
CARNEIRO6_332-1,CARNEIRO6_332,present,present,1
CARNEIRO6_333-0,CARNEIRO6_333,absent,absent,0
CARNEIRO6_333-1,CARNEIRO6_333,present,present,1
CARNEIRO6_334-0,CARNEIRO6_334,absent,absent,0
CARNEIRO6_334-1,CARNEIRO6_334,present,present,1
CARNEIRO6_335-0,CARNEIRO6_335,absent,absent,0
CARNEIRO6_335-1,CARNEIRO6_335,present,present,1
CARNEIRO6_336-0,CARNEIRO6_336,absent,absent,0
CARNEIRO6_336-1,CARNEIRO6_336,present,present,1
CARNEIRO6_337-0,CARNEIRO6_337,absent,absent,0
CARNEIRO6_337-1,CARNEIRO6_337,present,present,1
CARNEIRO6_338-0,CARNEIRO6_338,absent,absent,0
CARNEIRO6_338-1,CARNEIRO6_338,present,present,1
CARNEIRO6_339-0,CARNEIRO6_339,absent,absent,0
CARNEIRO6_339-1,CARNEIRO6_339,present,present,1
CARNEIRO6_340-0,CARNEIRO6_340,absent,absent,0
CARNEIRO6_340-1,CARNEIRO6_340,present,present,1
CARNEIRO6_341-0,CARNEIRO6_341,absent,absent,0
CARNEIRO6_341-1,CARNEIRO6_341,present,present,1
CARNEIRO6_342-0,CARNEIRO6_342,absent,absent,0
CARNEIRO6_342-1,CARNEIRO6_342,present,present,1
CARNEIRO6_343-0,CARNEIRO6_343,absent,absent,0
CARNEIRO6_343-1,CARNEIRO6_343,present,present,1
CARNEIRO6_344-0,CARNEIRO6_344,absent,absent,0
CARNEIRO6_344-1,CARNEIRO6_344,present,present,1
CARNEIRO6_345-0,CARNEIRO6_345,absent,absent,0
CARNEIRO6_345-1,CARNEIRO6_345,present,present,1
CARNEIRO6_346-0,CARNEIRO6_346,absent,absent,0
CARNEIRO6_346-1,CARNEIRO6_346,present,present,1
CARNEIRO6_347-0,CARNEIRO6_347,absent,absent,0
CARNEIRO6_347-1,CARNEIRO6_347,present,present,1
CARNEIRO6_348-0,CARNEIRO6_348,absent,absent,0
CARNEIRO6_348-1,CARNEIRO6_348,present,present,1
CARNEIRO6_349-0,CARNEIRO6_349,absent,absent,0
CARNEIRO6_349-1,CARNEIRO6_349,present,present,1
CARNEIRO6_350-0,CARNEIRO6_350,absent,absent,0
CARNEIRO6_350-1,CARNEIRO6_350,present,present,1
CARNEIRO6_351-0,CARNEIRO6_351,absent,absent,0
CARNEIRO6_351-1,CARNEIRO6_351,present,present,1
CARNEIRO6_352-0,CARNEIRO6_352,absent,absent,0
CARNEIRO6_352-1,CARNEIRO6_352,present,present,1
CARNEIRO6_353-0,CARNEIRO6_353,absent,absent,0
CARNEIRO6_353-1,CARNEIRO6_353,present,present,1
CARNEIRO6_354-0,CARNEIRO6_354,absent,absent,0
CARNEIRO6_354-1,CARNEIRO6_354,present,present,1
CARNEIRO6_355-0,CARNEIRO6_355,absent,absent,0
CARNEIRO6_355-1,CARNEIRO6_355,present,present,1
CARNEIRO6_356-0,CARNEIRO6_356,absent,absent,0
CARNEIRO6_356-1,CARNEIRO6_356,present,present,1
CARNEIRO6_357-0,CARNEIRO6_357,absent,absent,0
CARNEIRO6_357-1,CARNEIRO6_357,present,present,1
CARNEIRO6_358-0,CARNEIRO6_358,absent,absent,0
CARNEIRO6_358-1,CARNEIRO6_358,present,present,1
CARNEIRO6_359-0,CARNEIRO6_359,absent,absent,0
CARNEIRO6_359-1,CARNEIRO6_359,present,present,1
CARNEIRO6_360-0,CARNEIRO6_360,absent,absent,0
CARNEIRO6_360-1,CARNEIRO6_360,present,present,1
CARNEIRO6_361-0,CARNEIRO6_361,absent,absent,0
CARNEIRO6_361-1,CARNEIRO6_361,present,present,1
CARNEIRO6_362-0,CARNEIRO6_362,absent,absent,0
CARNEIRO6_362-1,CARNEIRO6_362,present,present,1
CARNEIRO6_363-0,CARNEIRO6_363,absent,absent,0
CARNEIRO6_363-1,CARNEIRO6_363,present,present,1
CARNEIRO6_364-0,CARNEIRO6_364,absent,absent,0
CARNEIRO6_364-1,CARNEIRO6_364,present,present,1
CARNEIRO6_365-0,CARNEIRO6_365,absent,absent,0
CARNEIRO6_365-1,CARNEIRO6_365,present,present,1
CARNEIRO6_366-0,CARNEIRO6_366,absent,absent,0
CARNEIRO6_366-1,CARNEIRO6_366,present,present,1
CARNEIRO6_367-0,CARNEIRO6_367,absent,absent,0
CARNEIRO6_367-1,CARNEIRO6_367,present,present,1
CARNEIRO6_368-0,CARNEIRO6_368,absent,absent,0
CARNEIRO6_368-1,CARNEIRO6_368,present,present,1
CARNEIRO6_369-0,CARNEIRO6_369,absent,absent,0
CARNEIRO6_369-1,CARNEIRO6_369,present,present,1
CARNEIRO6_370-0,CARNEIRO6_370,absent,absent,0
CARNEIRO6_370-1,CARNEIRO6_370,present,present,1
CARNEIRO6_371-0,CARNEIRO6_371,absent,absent,0
CARNEIRO6_371-1,CARNEIRO6_371,present,present,1
CARNEIRO6_372-0,CARNEIRO6_372,absent,absent,0
CARNEIRO6_372-1,CARNEIRO6_372,present,present,1
CARNEIRO6_373-0,CARNEIRO6_373,absent,absent,0
CARNEIRO6_373-1,CARNEIRO6_373,present,present,1
CARNEIRO6_374-0,CARNEIRO6_374,absent,absent,0
CARNEIRO6_374-1,CARNEIRO6_374,present,present,1
CARNEIRO6_375-0,CARNEIRO6_375,absent,absent,0
CARNEIRO6_375-1,CARNEIRO6_375,present,present,1
CARNEIRO6_376-0,CARNEIRO6_376,absent,absent,0
CARNEIRO6_376-1,CARNEIRO6_376,present,present,1
CARNEIRO6_377-0,CARNEIRO6_377,absent,absent,0
CARNEIRO6_377-1,CARNEIRO6_377,present,present,1
CARNEIRO6_378-0,CARNEIRO6_378,absent,absent,0
CARNEIRO6_378-1,CARNEIRO6_378,present,present,1
CARNEIRO6_379-0,CARNEIRO6_379,absent,absent,0
CARNEIRO6_379-1,CARNEIRO6_379,present,present,1
CARNEIRO6_380-0,CARNEIRO6_380,absent,absent,0
CARNEIRO6_380-1,CARNEIRO6_380,present,present,1
CARNEIRO6_381-0,CARNEIRO6_381,absent,absent,0
CARNEIRO6_381-1,CARNEIRO6_381,present,present,1
CARNEIRO6_382-0,CARNEIRO6_382,absent,absent,0
CARNEIRO6_382-1,CARNEIRO6_382,present,present,1
CARNEIRO6_383-0,CARNEIRO6_383,absent,absent,0
CARNEIRO6_383-1,CARNEIRO6_383,present,present,1
CARNEIRO6_384-0,CARNEIRO6_384,absent,absent,0
CARNEIRO6_384-1,CARNEIRO6_384,present,present,1
CARNEIRO6_385-0,CARNEIRO6_385,absent,absent,0
CARNEIRO6_385-1,CARNEIRO6_385,present,present,1
CARNEIRO6_386-0,CARNEIRO6_386,absent,absent,0
CARNEIRO6_386-1,CARNEIRO6_386,present,present,1
CARNEIRO6_387-0,CARNEIRO6_387,absent,absent,0
CARNEIRO6_387-1,CARNEIRO6_387,present,present,1
CARNEIRO6_388-0,CARNEIRO6_388,absent,absent,0
CARNEIRO6_388-1,CARNEIRO6_388,present,present,1
CARNEIRO6_389-0,CARNEIRO6_389,absent,absent,0
CARNEIRO6_389-1,CARNEIRO6_389,present,present,1
CARNEIRO6_390-0,CARNEIRO6_390,absent,absent,0
CARNEIRO6_390-1,CARNEIRO6_390,present,present,1
CARNEIRO6_391-0,CARNEIRO6_391,absent,absent,0
CARNEIRO6_391-1,CARNEIRO6_391,present,present,1
CARNEIRO6_392-0,CARNEIRO6_392,absent,absent,0
CARNEIRO6_392-1,CARNEIRO6_392,present,present,1
CARNEIRO6_393-0,CARNEIRO6_393,absent,absent,0
CARNEIRO6_393-1,CARNEIRO6_393,present,present,1
CARNEIRO6_394-0,CARNEIRO6_394,absent,absent,0
CARNEIRO6_394-1,CARNEIRO6_394,present,present,1
CARNEIRO6_395-0,CARNEIRO6_395,absent,absent,0
CARNEIRO6_395-1,CARNEIRO6_395,present,present,1
CARNEIRO6_396-0,CARNEIRO6_396,absent,absent,0
CARNEIRO6_396-1,CARNEIRO6_396,present,present,1
CARNEIRO6_397-0,CARNEIRO6_397,absent,absent,0
CARNEIRO6_397-1,CARNEIRO6_397,present,present,1
CARNEIRO6_398-0,CARNEIRO6_398,absent,absent,0
CARNEIRO6_398-1,CARNEIRO6_398,present,present,1
CARNEIRO6_399-0,CARNEIRO6_399,absent,absent,0
CARNEIRO6_399-1,CARNEIRO6_399,present,present,1
CARNEIRO6_400-0,CARNEIRO6_400,absent,absent,0
CARNEIRO6_400-1,CARNEIRO6_400,present,present,1
CARNEIRO6_401-0,CARNEIRO6_401,absent,absent,0
CARNEIRO6_401-1,CARNEIRO6_401,present,present,1
CARNEIRO6_402-0,CARNEIRO6_402,absent,absent,0
CARNEIRO6_402-1,CARNEIRO6_402,present,present,1
CARNEIRO6_403-0,CARNEIRO6_403,absent,absent,0
CARNEIRO6_403-1,CARNEIRO6_403,present,present,1
CARNEIRO6_404-0,CARNEIRO6_404,absent,absent,0
CARNEIRO6_404-1,CARNEIRO6_404,present,present,1
CARNEIRO6_405-0,CARNEIRO6_405,absent,absent,0
CARNEIRO6_405-1,CARNEIRO6_405,present,present,1
CARNEIRO6_406-0,CARNEIRO6_406,absent,absent,0
CARNEIRO6_406-1,CARNEIRO6_406,present,present,1
CARNEIRO6_407-0,CARNEIRO6_407,absent,absent,0
CARNEIRO6_407-1,CARNEIRO6_407,present,present,1
CARNEIRO6_408-0,CARNEIRO6_408,absent,absent,0
CARNEIRO6_408-1,CARNEIRO6_408,present,present,1
CARNEIRO6_409-0,CARNEIRO6_409,absent,absent,0
CARNEIRO6_409-1,CARNEIRO6_409,present,present,1
CARNEIRO6_410-0,CARNEIRO6_410,absent,absent,0
CARNEIRO6_410-1,CARNEIRO6_410,present,present,1
CARNEIRO6_411-0,CARNEIRO6_411,absent,absent,0
CARNEIRO6_411-1,CARNEIRO6_411,present,present,1
CARNEIRO6_412-0,CARNEIRO6_412,absent,absent,0
